Chromosome	Start	End	Strand	Gene_ID	VSG_ID
JAGUQU010000084.1	14548	15939	+	Tb1125.VSG.15450	Tbb1125VSG-1184
JAGUQU010000084.1	17618	18847	+	Tb1125.VSG.15460	Tbb1125VSG-1324.1
JAGUQU010000084.1	20826	22319	+	Tb1125.9.17260	Tbb1125VSG-268
JAGUQU010000084.1	26646	27662	+	Tb1125.VSG.15470	Tbb1125VSG-5292
JAGUQU010000084.1	30649	32244	+	Tb1125.VSG.15480	Tbb1125VSG-128
JAGUQU010000084.1	36544	37598	+	Tb1125.VSG.15490	Tbb1125VSG-5210.1
JAGUQU010000084.1	38481	39281	+	Tb1125.VSG.15500	Tbb1125VSG-5670
JAGUQU010000084.1	40789	42399	+	Tb1125.VSG.15510	Tbb1125VSG-526
JAGUQU010000084.1	44662	46200	+	Tb1125.VSG.15520	Tbb1125VSG-191
JAGUQU010000084.1	48463	49761	+	Tb1125.VSG.15530	Tbb1125VSG-4890
JAGUQU010000084.1	52326	53834	+	Tb1125.VSG.15540	Tbb1125VSG-4178
JAGUQU010000084.1	56086	57294	+	Tb1125.VSG.15550	Tbb1125VSG-5016
JAGUQU010000084.1	59034	60479	+	Tb1125.VSG.15560	Tbb1125VSG-375
JAGUQU010000084.1	62235	63784	+	Tb1125.Tb08.27P2.340	Tbb1125VSG-5589.2
JAGUQU010000084.1	65758	66906	+	Tb1125.VSG.15570	Tbb1125VSG-2052
JAGUQU010000084.1	76023	77573	+	Tb1125.VSG.15580	Tbb1125VSG-1013
JAGUQU010000084.1	80998	82596	+	Tb1125.VSG.15590	Tbb1125VSG-4049.2
JAGUQU010000084.1	83807	85426	+	Tb1125.VSG.15600	Tbb1125VSG-4040
JAGUQU010000084.1	88432	89938	+	Tb1125.3.5850	Tbb1125VSG-5445
JAGUQU010000084.1	99464	100816	+	Tb1125.VSG.15610	Tbb1125VSG-1753
JAGUQU010000084.1	102836	104401	+	Tb1125.VSG.15620	Tbb1125VSG-2501
JAGUQU010000084.1	113747	115093	+	Tb1125.VSG.15630	Tbb1125VSG-1238.1
JAGUQU010000084.1	117027	118484	+	Tb1125.VSG.15640	Tbb1125VSG-4331
JAGUQU010000084.1	120799	122442	+	Tb1125.VSG.15650	Tbb1125VSG-1802
JAGUQU010000084.1	127918	128835	+	Tb1125.VSG.15660	Tbb1125VSG-2865.1
JAGUQU010000084.1	138310	139884	+	Tb1125.VSG.15670	Tbb1125VSG-4070
JAGUQU010000084.1	143424	144554	+	Tb1125.VSG.15680	Tbb1125VSG-2114
JAGUQU010000084.1	145951	148237	+	Tb1125.9.17450	Tbb1125VSG-1472
JAGUQU010000084.1	149581	150852	+	Tb1125.VSG.15690	Tbb1125VSG-1301
JAGUQU010000084.1	153098	154714	+	Tb1125.9.17430	Tbb1125VSG-4909
JAGUQU010000084.1	164497	166047	+	Tb1125.VSG.15700	Tbb1125VSG-203
JAGUQU010000084.1	167246	168745	+	Tb1125.9.16570	Tbb1125VSG-1089
JAGUQU010000084.1	170623	172233	+	Tb1125.VSG.15710	Tbb1125VSG-114
JAGUQU010000084.1	190415	191773	+	Tb1125.VSG.15720	Tbb1125VSG-1227
JAGUQU010000084.1	194002	195577	+	Tb1125.VSG.15730	Tbb1125VSG-144
JAGUQU010000084.1	197540	199042	+	Tb1125.VSG.15740	Tbb1125VSG-1040
JAGUQU010000084.1	203483	204265	+	Tb1125.VSG.15750	Tbb1125VSG-5708
JAGUQU010000084.1	206288	209210	-	Tb1125.Tb11.v5.0724	Tbb1125VSG-2616
JAGUQU010000084.1	213199	214632	+	Tb1125.VSG.15760	Tbb1125VSG-1117
JAGUQU010000084.1	220126	221211	+	Tb1125.9.17490	Tbb1125VSG-5175
JAGUQU010000084.1	223176	224750	+	Tb1125.Tb10.v4.0062	Tbb1125VSG-5259
JAGUQU010000084.1	225863	230660	+	Tb1125.Tb11.1600	Tbb1125VSG-1276
JAGUQU010000084.1	235292	236077	+	Tb1125.VSG.15770	Tbb1125VSG-5695
JAGUQU010000084.1	239756	241330	+	Tb1125.VSG.15780	Tbb1125VSG-1765
JAGUQU010000084.1	244408	245925	+	Tb1125.VSG.15790	Tbb1125VSG-145
JAGUQU010000084.1	252204	252974	+	Tb1125.VSG.15800	Tbb1125VSG-2088
JAGUQU010000084.1	254284	255705	+	Tb1125.VSG.15810	Tbb1125VSG-2531
JAGUQU010000084.1	256986	257760	+	Tb1125.VSG.15820	Tbb1125VSG-5728.4
JAGUQU010000084.1	267156	268118	+	Tb1125.VSG.15830	Tbb1125VSG-5376
JAGUQU010000084.1	276767	278247	+	Tb1125.VSG.15840	Tbb1125VSG-4227.2
JAGUQU010000084.1	280580	281362	+	Tb1125.VSG.15850	Tbb1125VSG-5697.3
JAGUQU010000085.1	67769	69202	+	Tb1125.VSG.15860	Tbb1125VSG-4193
JAGUQU010000085.1	70427	71491	+	Tb1125.VSG.15870	Tbb1125VSG-5201
JAGUQU010000087.1	258	1735	-	Tb1125.VSG.15880	Tbb1125VSG-298.1
JAGUQU010000087.1	4031	5602	-	Tb1125.VSG.15890	Tbb1125VSG-1656
JAGUQU010000087.1	11795	13237	-	Tb1125.5.5210	Tbb1125VSG-4560
JAGUQU010000087.1	15646	17116	+	Tb1125.VSG.15900	Tbb1125VSG-1674
JAGUQU010000088.1	2560	3398	+	Tb1125.VSG.15910	Tbb1125VSG-5593
JAGUQU010000088.1	5853	7302	+	Tb1125.VSG.15920	Tbb1125VSG-2029.6
JAGUQU010000096.1	1636	3216	+	Tb1125.VSG.15930	Tbb1125VSG-4063.1
JAGUQU010000096.1	8818	10297	+	Tb1125.VSG.15940	Tbb1125VSG-2504.1
JAGUQU010000096.1	12667	14220	+	Tb1125.VSG.15950	Tbb1125VSG-152.1
JAGUQU010000099.1	8666	9865	-	Tb1125.VSG.15960	Tbb1125VSG-4271.1
JAGUQU010000099.1	12808	14328	+	Tb1125.VSG.15970	Tbb1125VSG-4154
JAGUQU010000099.1	16454	17707	+	Tb1125.VSG.15980	Tbb1125VSG-3076.1
JAGUQU010000099.1	19719	20747	+	Tb1125.VSG.15990	Tbb1125VSG-1453
JAGUQU010000099.1	25690	26844	-	Tb1125.VSG.16000	Tbb1125VSG-5099
JAGUQU010000101.1	7478	8977	-	Tb1125.VSG.16010	Tbb1125VSG-258.2
JAGUQU010000101.1	11050	12549	-	Tb1125.VSG.16020	Tbb1125VSG-258.1
JAGUQU010000112.1	2703	3789	-	Tb1125.VSG.16030	Tbb1125VSG-2724.2
JAGUQU010000112.1	5833	6766	-	Tb1125.VSG.16040	Tbb1125VSG-2848.2
JAGUQU010000112.1	9333	10970	-	Tb1125.VSG.16050	Tbb1125VSG-1005
JAGUQU010000112.1	12564	13682	-	Tb1125.VSG.16060	Tbb1125VSG-1393
JAGUQU010000112.1	17828	19288	-	Tb1125.VSG.16070	Tbb1125VSG-4264
JAGUQU010000112.1	25835	27424	-	Tb1125.VSG.16080	Tbb1125VSG-3053
JAGUQU010000112.1	30741	32249	-	Tb1125.VSG.16090	Tbb1125VSG-240
JAGUQU010000112.1	33958	35468	-	Tb1125.11.20180	Tbb1125VSG-2959
JAGUQU010000112.1	39882	40940	-	Tb1125.VSG.16100	Tbb1125VSG-5208
JAGUQU010000113.1	1210	1962	-	Tb1125.VSG.16110	Tbb1125VSG-5778.2
JAGUQU010000113.1	6813	8345	-	Tb1125.VSG.16120	Tbb1125VSG-4131
JAGUQU010000113.1	11055	12659	-	Tb1125.VSG.16130	Tbb1125VSG-366.1
JAGUQU010000113.1	14721	15928	-	Tb1125.VSG.16140	Tbb1125VSG-5015.2
JAGUQU010000117.1	3517	5049	-	Tb1125.Tb11.15.0006b	Tbb1125VSG-4135.1
JAGUQU010000117.1	6314	7799	-	Tb1125.Tb11.15.0007	Tbb1125VSG-1595.2
JAGUQU010000117.1	17904	19079	-	Tb1125.VSG.16150	Tbb1125VSG-5073
JAGUQU010000117.1	24366	25939	-	Tb1125.VSG.16160	Tbb1125VSG-4071.2
JAGUQU010000117.1	28492	29322	-	Tb1125.VSG.16170	Tbb1125VSG-1569
JAGUQU010000117.1	32145	33568	-	Tb1125.VSG.16180	Tbb1125VSG-4888
JAGUQU010000117.1	45756	46688	-	Tb1125.VSG.16190	Tbb1125VSG-5423
JAGUQU010000117.1	59559	60593	-	Tb1125.VSG.16200	Tbb1125VSG-5242
JAGUQU010000117.1	62705	64222	-	Tb1125.VSG.16210	Tbb1125VSG-1022.1
JAGUQU010000117.1	66013	67254	-	Tb1125.VSG.16220	Tbb1125VSG-2612
JAGUQU010000117.1	77065	77982	+	Tb1125.VSG.16230	Tbb1125VSG-5446.3
JAGUQU010000117.1	82458	83273	+	Tb1125.VSG.16240	Tbb1125VSG-1579
JAGUQU010000117.1	84934	86040	+	Tb1125.VSG.16250	Tbb1125VSG-5155
JAGUQU010000117.1	91751	92551	+	Tb1125.VSG.16260	Tbb1125VSG-5665
JAGUQU010000117.1	94480	95709	+	Tb1125.VSG.16270	Tbb1125VSG-1326
JAGUQU010000117.1	102813	104057	+	Tb1125.VSG.16280	Tbb1125VSG-4982
JAGUQU010000117.1	106182	107606	+	Tb1125.VSG.16290	Tbb1125VSG-4688.1
JAGUQU010000117.1	113492	114439	+	Tb1125.VSG.16300	Tbb1125VSG-5393
JAGUQU010000117.1	116468	118000	+	Tb1125.VSG.16310	Tbb1125VSG-201
JAGUQU010000117.1	120266	121524	+	Tb1125.VSG.16320	Tbb1125VSG-2599
JAGUQU010000117.1	130616	131440	+	Tb1125.VSG.16330	Tbb1125VSG-1574
JAGUQU010000117.1	134414	135193	+	Tb1125.VSG.16340	Tbb1125VSG-5712
JAGUQU010000117.1	138437	139204	+	Tb1125.VSG.16350	Tbb1125VSG-3029
JAGUQU010000117.1	143879	145420	+	Tb1125.VSG.16360	Tbb1125VSG-463
JAGUQU010000117.1	147921	149454	+	Tb1125.Tb10.v4.0134	Tbb1125VSG-3141
JAGUQU010000117.1	152405	153818	+	Tb1125.Tb10.v4.0135	Tbb1125VSG-2913.1
JAGUQU010000117.1	155509	157213	+	Tb1125.Tb10.v4.0136	Tbb1125VSG-4115
JAGUQU010000117.1	159244	160857	+	Tb1125.Tb10.v4.0139	Tbb1125VSG-4085
JAGUQU010000117.1	162914	164422	+	Tb1125.11.17500	Tbb1125VSG-1032
JAGUQU010000117.1	177147	178665	+	Tb1125.7.110	Tbb1125VSG-2955
JAGUQU010000117.1	185006	186604	+	Tb1125.9.580	Tbb1125VSG-1081
JAGUQU010000117.1	198088	199230	+	Tb1125.VSG.16370	Tbb1125VSG-1788
JAGUQU010000117.1	201318	202554	+	Tb1125.9.940	Tbb1125VSG-5084
JAGUQU010000117.1	205178	206704	+	Tb1125.VSG.16380	Tbb1125VSG-1023
JAGUQU010000117.1	208683	209459	+	Tb1125.VSG.16390	Tbb1125VSG-5721.1
JAGUQU010000117.1	212369	214023	+	Tb1125.VSG.16400	Tbb1125VSG-460
JAGUQU010000117.1	217224	218210	+	Tb1125.VSG.16410	Tbb1125VSG-5346.1
JAGUQU010000117.1	226195	227154	+	Tb1125.VSG.16420	Tbb1125VSG-5380
JAGUQU010000117.1	229961	231500	+	Tb1125.Tb05.5K5.440	Tbb1125VSG-1521.1
JAGUQU010000117.1	232766	234190	+	Tb1125.VSG.16430	Tbb1125VSG-392
JAGUQU010000117.1	236437	237546	+	Tb1125.VSG.16440	Tbb1125VSG-5152
JAGUQU010000117.1	239803	241368	+	Tb1125.VSG.16450	Tbb1125VSG-3054
JAGUQU010000117.1	249152	250525	+	Tb1125.VSG.16460	Tbb1125VSG-2539
JAGUQU010000117.1	251884	253308	+	Tb1125.VSG.16470	Tbb1125VSG-1128
JAGUQU010000117.1	264483	265844	-	Tb1125.VSG.16480	Tbb1125VSG-432.1
JAGUQU010000117.1	278788	279816	-	Tb1125.9.690	Tbb1125VSG-5254
JAGUQU010000127.1	4579	6087	+	Tb1125.VSG.16490	Tbb1125VSG-1653
JAGUQU010000127.1	8507	9829	+	Tb1125.VSG.16500	Tbb1125VSG-4872.1
JAGUQU010000127.1	12035	13591	+	Tb1125.VSG.16510	Tbb1125VSG-4090.1
JAGUQU010000127.1	19233	20726	+	Tb1125.VSG.16520	Tbb1125VSG-4217
JAGUQU010000127.1	27367	28892	+	Tb1125.11.20060	Tbb1125VSG-381.3
JAGUQU010000127.1	32904	34235	+	Tb1125.VSG.16530	Tbb1125VSG-2556.3
JAGUQU010000129.1	1092	2720	-	Tb1125.9.16320	Tbb1125VSG-1
JAGUQU010000129.1	7488	9038	-	Tb1125.VSG.16540	Tbb1125VSG-37
JAGUQU010000131.1	2276	3797	-	Tb1125.VSG.16550	Tbb1125VSG-1608
JAGUQU010000131.1	6792	7982	+	Tb1125.VSG.16560	Tbb1125VSG-5051
JAGUQU010000131.1	9576	11123	+	Tb1125.VSG.16570	Tbb1125VSG-466
JAGUQU010000131.1	13252	14565	+	Tb1125.VSG.16580	Tbb1125VSG-4878
JAGUQU010000131.1	20864	21859	+	Tb1125.VSG.16590	Tbb1125VSG-1429
JAGUQU010000131.1	26534	28021	+	Tb1125.VSG.16600	Tbb1125VSG-293
JAGUQU010000131.1	29291	30865	+	Tb1125.9.630	Tbb1125VSG-529
JAGUQU010000136.1	2490	3938	-	Tb1125.VSG.16610	Tbb1125VSG-372
JAGUQU010000139.1	20145	21647	-	Tb1125.11.18580	Tbb1125VSG-2042
JAGUQU010000139.1	30093	31415	-	Tb1125.11.18550	Tbb1125VSG-1304
JAGUQU010000139.1	36796	38281	-	Tb1125.11.18530	Tbb1125VSG-2032
JAGUQU010000139.1	40389	41756	-	Tb1125.VSG.16620	Tbb1125VSG-1212
JAGUQU010000139.1	46263	54251	-	Tb1125.11.18510	Tbb1125VSG-239
JAGUQU010000139.1	59408	60394	-	Tb1125.VSG.16630	Tbb1125VSG-2792
JAGUQU010000139.1	63369	64268	-	Tb1125.VSG.16640	Tbb1125VSG-1526
JAGUQU010000139.1	66324	67817	-	Tb1125.Tb09.v4.0173	Tbb1125VSG-2107
JAGUQU010000139.1	70457	71818	-	Tb1125.VSG.16650	Tbb1125VSG-1222
JAGUQU010000139.1	74204	75873	-	Tb1125.Tb11.v5.1024	Tbb1125VSG-2771
JAGUQU010000139.1	85584	86351	+	Tb1125.VSG.16660	Tbb1125VSG-1620
JAGUQU010000139.1	93419	94804	+	Tb1125.VSG.16670	Tbb1125VSG-1193
JAGUQU010000139.1	106591	107973	+	Tb1125.VSG.16680	Tbb1125VSG-513
JAGUQU010000139.1	110388	111266	+	Tb1125.VSG.16690	Tbb1125VSG-1538
JAGUQU010000139.1	117621	119688	+	Tb1125.2.6435	Tbb1125VSG-5382
JAGUQU010000139.1	127323	128867	+	Tb1125.VSG.16700	Tbb1125VSG-2889
JAGUQU010000139.1	131541	132381	+	Tb1125.6.5360	Tbb1125VSG-3171
JAGUQU010000139.1	137464	138879	+	Tb1125.VSG.16710	Tbb1125VSG-504.1
JAGUQU010000139.1	140954	141973	+	Tb1125.VSG.16720	Tbb1125VSG-2065
JAGUQU010000139.1	144013	145242	+	Tb1125.VSG.16730	Tbb1125VSG-2624
JAGUQU010000139.1	157613	159004	+	Tb1125.5.5400	Tbb1125VSG-1207
JAGUQU010000139.1	160425	161933	+	Tb1125.6.5410	Tbb1125VSG-5781
JAGUQU010000139.1	164914	166191	+	Tb1125.9.17570	Tbb1125VSG-5029
JAGUQU010000139.1	170015	171532	+	Tb1125.2.6390	Tbb1125VSG-3047
JAGUQU010000139.1	176285	177823	+	Tb1125.2.6380	Tbb1125VSG-504
JAGUQU010000139.1	189493	190860	+	Tb1125.10.16400	Tbb1125VSG-1209
JAGUQU010000139.1	197766	198723	+	Tb1125.VSG.16740	Tbb1125VSG-5381.1
JAGUQU010000139.1	206808	208595	+	Tb1125.Tb11.0960	Tbb1125VSG-4134
JAGUQU010000139.1	217673	218818	+	Tb1125.VSG.16750	Tbb1125VSG-5106
JAGUQU010000139.1	221770	223017	+	Tb1125.VSG.16760	Tbb1125VSG-2607
JAGUQU010000139.1	224723	225553	+	Tb1125.VSG.16770	Tbb1125VSG-2681.1
JAGUQU010000139.1	233061	234102	+	Tb1125.Tb11.v5.0386	Tbb1125VSG-2828
JAGUQU010000139.1	270155	274927	+	Tb1125.11.18460	Tbb1125VSG-405
JAGUQU010000139.1	277179	278552	+	Tb1125.VSG.16780	Tbb1125VSG-4713
JAGUQU010000139.1	280651	282249	+	Tb1125.11.18480	Tbb1125VSG-1514
JAGUQU010000139.1	283700	284725	+	Tb1125.11.18490	Tbb1125VSG-1458
JAGUQU010000139.1	304717	306078	-	Tb1125.VSG.16790	Tbb1125VSG-4811
JAGUQU010000139.1	312099	313451	-	Tb1125.VSG.16800	Tbb1125VSG-1233
JAGUQU010000139.1	314719	316254	-	Tb1125.VSG.16810	Tbb1125VSG-109
JAGUQU010000139.1	329046	330180	-	Tb1125.VSG.16820	Tbb1125VSG-2719
JAGUQU010000139.1	331960	333372	-	Tb1125.VSG.16830	Tbb1125VSG-1154
JAGUQU010000139.1	335005	336471	-	Tb1125.VSG.16840	Tbb1125VSG-4255
JAGUQU010000139.1	343992	344828	-	Tb1125.VSG.16850	Tbb1125VSG-1565
JAGUQU010000139.1	347589	348353	-	Tb1125.VSG.16860	Tbb1125VSG-5745
JAGUQU010000139.1	353952	355070	-	Tb1125.VSG.16870	Tbb1125VSG-2056
JAGUQU010000139.1	361340	362179	-	Tb1125.VSG.16880	Tbb1125VSG-5589
JAGUQU010000139.1	364609	366096	-	Tb1125.VSG.16890	Tbb1125VSG-1709
JAGUQU010000139.1	368356	369132	-	Tb1125.VSG.16900	Tbb1125VSG-1607
JAGUQU010000139.1	375659	376810	+	Tb1125.VSG.16910	Tbb1125VSG-5101
JAGUQU010000139.1	382660	384654	-	Tb1125.11.20640	Tbb1125VSG-4768
JAGUQU010000139.1	438991	440448	-	Tb1125.9.1090	Tbb1125VSG-500
JAGUQU010000139.1	442675	444159	-	Tb1125.VSG.16920	Tbb1125VSG-4704
JAGUQU010000139.1	445988	447013	-	Tb1125.VSG.16930	Tbb1125VSG-1456.1
JAGUQU010000139.1	448973	450061	-	Tb1125.VSG.16940	Tbb1125VSG-2722
JAGUQU010000139.1	455306	456985	-	Tb1125.Tb11.1050	Tbb1125VSG-2542.1
JAGUQU010000139.1	470475	471977	-	Tb1125.VSG.16950	Tbb1125VSG-1652
JAGUQU010000139.1	477537	478505	+	Tb1125.VSG.16960	Tbb1125VSG-5368
JAGUQU010000139.1	482141	482944	+	Tb1125.VSG.16970	Tbb1125VSG-5662
JAGUQU010000139.1	484152	486829	+	Tb1125.9.17510	Tbb1125VSG-1285
JAGUQU010000139.1	489548	491173	+	Tb1125.VSG.16980	Tbb1125VSG-4036
JAGUQU010000139.1	511990	513624	+	Tb1125.VSG.16990	Tbb1125VSG-522.2
JAGUQU010000139.1	517514	519016	+	Tb1125.VSG.17000	Tbb1125VSG-1754
JAGUQU010000139.1	520325	521709	+	Tb1125.9.330	Tbb1125VSG-1257
JAGUQU010000142.1	2414	3358	-	Tb1125.VSG.17010	Tbb1125VSG-5400
JAGUQU010000142.1	6172	6978	-	Tb1125.VSG.17020	Tbb1125VSG-2985.1
JAGUQU010000142.1	12446	13908	-	Tb1125.VSG.17030	Tbb1125VSG-4259.3
JAGUQU010000142.1	15820	17403	-	Tb1125.VSG.17040	Tbb1125VSG-4057.3
JAGUQU010000145.1	1463	2989	-	Tb1125.Tb08.27P2.260	Tbb1125VSG-211.1
JAGUQU010000157.1	17827	19221	+	Tb1125.VSG.17050	Tbb1125VSG-2031
JAGUQU010000157.1	21468	22964	+	Tb1125.VSG.17060	Tbb1125VSG-3124
JAGUQU010000157.1	24987	26275	+	Tb1125.Tb11.v5.0350	Tbb1125VSG-4909.1
JAGUQU010000159.1	19100	20626	+	Tb1125.VSG.17070	Tbb1125VSG-71
JAGUQU010000161.1	3836	4996	+	Tb1125.VSG.17080	Tbb1125VSG-5086
JAGUQU010000161.1	6759	8040	+	Tb1125.9.370	Tbb1125VSG-5164
JAGUQU010000161.1	10545	11971	+	Tb1125.VSG.17090	Tbb1125VSG-4687.1
JAGUQU010000161.1	18055	19410	+	Tb1125.VSG.17100	Tbb1125VSG-4820
JAGUQU010000161.1	24106	25560	+	Tb1125.6.5290	Tbb1125VSG-364
JAGUQU010000161.1	26830	28772	+	Tb1125.9.400	Tbb1125VSG-1042
JAGUQU010000161.1	29202	30734	+	Tb1125.9.410	Tbb1125VSG-4056
JAGUQU010000161.1	32638	34152	+	Tb1125.9.420	Tbb1125VSG-2907
JAGUQU010000161.1	36121	37545	+	Tb1125.VSG.17110	Tbb1125VSG-390
JAGUQU010000161.1	39562	40947	+	Tb1125.VSG.17120	Tbb1125VSG-4772.1
JAGUQU010000161.1	43025	44266	+	Tb1125.VSG.17130	Tbb1125VSG-2613
JAGUQU010000161.1	45580	47079	+	Tb1125.VSG.17140	Tbb1125VSG-1044
JAGUQU010000161.1	48939	49766	+	Tb1125.VSG.17150	Tbb1125VSG-5609
JAGUQU010000161.1	51716	52555	+	Tb1125.VSG.17160	Tbb1125VSG-2945
JAGUQU010000161.1	55135	56556	+	Tb1125.VSG.17170	Tbb1125VSG-4699
JAGUQU010000161.1	58517	59983	+	Tb1125.VSG.17180	Tbb1125VSG-2008
JAGUQU010000161.1	63186	64178	+	Tb1125.VSG.17190	Tbb1125VSG-3154
JAGUQU010000161.1	68214	69635	+	Tb1125.VSG.17200	Tbb1125VSG-1134
JAGUQU010000161.1	72553	74007	+	Tb1125.5.5410	Tbb1125VSG-365
JAGUQU010000161.1	77429	78208	+	Tb1125.VSG.17210	Tbb1125VSG-3016
JAGUQU010000161.1	85891	86643	+	Tb1125.VSG.17220	Tbb1125VSG-5787
JAGUQU010000169.1	8316	9890	-	Tb1125.VSG.17230	Tbb1125VSG-34
JAGUQU010000173.1	3649	5171	+	Tb1125.VSG.17240	Tbb1125VSG-4147.5
JAGUQU010000173.1	7122	8630	+	Tb1125.11.20350	Tbb1125VSG-4247.2
JAGUQU010000179.1	2298	3948	+	Tb1125.11.19720	Tbb1125VSG-4874
JAGUQU010000179.1	4830	6371	+	Tb1125.VSG.17250	Tbb1125VSG-4100.3
JAGUQU010000179.1	8804	10069	+	Tb1125.Tb11.0750	Tbb1125VSG-2987
JAGUQU010000179.1	28114	29352	-	Tb1125.VSG.17260	Tbb1125VSG-2046
JAGUQU010000179.1	34516	35633	-	Tb1125.Tb11.v5.0795	Tbb1125VSG-5218
JAGUQU010000179.1	41064	42149	-	Tb1125.VSG.17270	Tbb1125VSG-2117
JAGUQU010000179.1	48977	50440	-	Tb1125.VSG.17280	Tbb1125VSG-2513
JAGUQU010000179.1	52513	53967	-	Tb1125.VSG.17290	Tbb1125VSG-4297
JAGUQU010000179.1	56851	58204	-	Tb1125.VSG.17300	Tbb1125VSG-1718.1
JAGUQU010000179.1	59653	60948	-	Tb1125.VSG.17310	Tbb1125VSG-4897
JAGUQU010000179.1	63583	64941	-	Tb1125.VSG.17320	Tbb1125VSG-1225
JAGUQU010000179.1	67145	68086	-	Tb1125.VSG.17330	Tbb1125VSG-5410
JAGUQU010000179.1	72263	73777	-	Tb1125.VSG.17340	Tbb1125VSG-4043
JAGUQU010000179.1	90881	92131	+	Tb1125.VSG.17350	Tbb1125VSG-2604.1
JAGUQU010000179.1	94023	95291	+	Tb1125.6.5330	Tbb1125VSG-2990
JAGUQU010000179.1	98189	99082	+	Tb1125.VSG.17360	Tbb1125VSG-2078.1
JAGUQU010000179.1	101393	102136	+	Tb1125.VSG.17370	Tbb1125VSG-2979.2
JAGUQU010000180.1	3491	4541	-	Tb1125.VSG.17380	Tbb1125VSG-5215.2
JAGUQU010000180.1	6438	7948	-	Tb1125.VSG.17390	Tbb1125VSG-4181.3
JAGUQU010000180.1	9022	11400	-	Tb1125.Tb11.v5.0928	Tbb1125VSG-4789.3
JAGUQU010000180.1	13396	16831	-	Tb1125.Tb11.v5.0929	Tbb1125VSG-2069
JAGUQU010000180.1	17933	19249	-	Tb1125.VSG.17400	Tbb1125VSG-4877
JAGUQU010000180.1	21739	22722	-	Tb1125.VSG.17410	Tbb1125VSG-5347
JAGUQU010000180.1	33580	34668	-	Tb1125.VSG.17420	Tbb1125VSG-5174
JAGUQU010000180.1	44759	46219	-	Tb1125.9.18040	Tbb1125VSG-1684
JAGUQU010000180.1	47640	48797	-	Tb1125.VSG.17430	Tbb1125VSG-5097
JAGUQU010000180.1	50932	52560	-	Tb1125.VSG.17440	Tbb1125VSG-125
JAGUQU010000180.1	54910	57945	-	Tb1125.11.18930	Tbb1125VSG-298
JAGUQU010000180.1	60241	61812	-	Tb1125.11.19100	Tbb1125VSG-1656.1
JAGUQU010000183.1	2880	4208	-	Tb1125.VSG.17450	Tbb1125VSG-4861
JAGUQU010000183.1	20132	20959	-	Tb1125.VSG.17460	Tbb1125VSG-2956
JAGUQU010000183.1	23259	26303	-	Tb1125.6.5470	Tbb1125VSG-3168
JAGUQU010000183.1	27028	28326	-	Tb1125.11.19890	Tbb1125VSG-2617
JAGUQU010000183.1	34448	35880	-	Tb1125.VSG.17470	Tbb1125VSG-1125.2
JAGUQU010000183.1	42624	44287	-	Tb1125.11.18740	Tbb1125VSG-4785.1
JAGUQU010000183.1	45135	46592	-	Tb1125.VSG.17480	Tbb1125VSG-4332
JAGUQU010000183.1	49103	50500	-	Tb1125.VSG.17490	Tbb1125VSG-1262.4
JAGUQU010000183.1	52185	53240	-	Tb1125.VSG.17500	Tbb1125VSG-1434.2
JAGUQU010000183.1	55075	55896	-	Tb1125.VSG.17510	Tbb1125VSG-2961.1
JAGUQU010000183.1	58986	60455	-	Tb1125.VSG.17520	Tbb1125VSG-2509
JAGUQU010000183.1	69496	71070	-	Tb1125.VSG.17530	Tbb1125VSG-1639
JAGUQU010000183.1	72433	73419	-	Tb1125.VSG.17540	Tbb1125VSG-2884
JAGUQU010000183.1	76307	77671	-	Tb1125.VSG.17550	Tbb1125VSG-4804
JAGUQU010000183.1	80667	81863	-	Tb1125.VSG.17560	Tbb1125VSG-3099
JAGUQU010000183.1	83897	85360	-	Tb1125.VSG.17570	Tbb1125VSG-4329.1
JAGUQU010000183.1	87840	88744	-	Tb1125.VSG.17580	Tbb1125VSG-5469.1
JAGUQU010000183.1	96227	97639	-	Tb1125.VSG.17590	Tbb1125VSG-2976.1
JAGUQU010000183.1	99433	100238	-	Tb1125.VSG.17600	Tbb1125VSG-5677
JAGUQU010000183.1	107402	108178	-	Tb1125.VSG.17610	Tbb1125VSG-1606
JAGUQU010000183.1	123749	125232	-	Tb1125.VSG.17620	Tbb1125VSG-285
JAGUQU010000183.1	126969	128528	-	Tb1125.VSG.17630	Tbb1125VSG-4304
JAGUQU010000183.1	134170	136289	-	Tb1125.11.18840	Tbb1125VSG-4077.1
JAGUQU010000183.1	137879	139312	-	Tb1125.VSG.17640	Tbb1125VSG-3062.2
JAGUQU010000183.1	141567	142586	-	Tb1125.VSG.17650	Tbb1125VSG-2892
JAGUQU010000183.1	146418	148028	-	Tb1125.Tb10.v4.0142	Tbb1125VSG-3120.1
JAGUQU010000183.1	151023	152394	-	Tb1125.Tb10.v4.0140	Tbb1125VSG-5494
JAGUQU010000183.1	154434	155900	-	Tb1125.VSG.17660	Tbb1125VSG-4123
JAGUQU010000183.1	160397	161264	-	Tb1125.VSG.17670	Tbb1125VSG-2913.2
JAGUQU010000183.1	164765	166219	-	Tb1125.VSG.17680	Tbb1125VSG-1499
JAGUQU010000183.1	168627	170387	-	Tb1125.Tb10.v4.0133	Tbb1125VSG-1340
JAGUQU010000183.1	172081	173622	-	Tb1125.Tb10.v4.0132	Tbb1125VSG-4122
